EmployeeID,Age,Education,Gender,DistanceFromHome,MaritalStatus,NumCompaniesWorked,DepartmentType,JobRole,JobLevel,JobInvolvement,JobSatisfaction,JobMonthlyIncome,BusinessTravel,JobStockOptionLevel,JobRelationshipSatisfaction,WorkEnvironmentSatisfaction,JobPercentSalaryHike,JobPerformanceRating,WorkLifeBalance,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,Attrition
E1093,45,3,Male,28,Married,4,Research & Development,Research Scientist,1,3,4,2132,Travel_Rarely,1,4,4,20,4,3,8,5,4,0,3,3,No
E1094,42,3,Male,2,Married,2,Research & Development,Healthcare Representative,3,3,4,10124,Travel_Frequently,1,3,4,14,3,1,24,20,8,13,9,3,No
E1095,40,2,Male,9,Married,0,Sales,Sales Executive,2,3,1,5473,Travel_Rarely,0,4,1,12,3,4,9,8,4,7,1,5,No
E1096,33,4,Male,28,Married,1,Research & Development,Laboratory Technician,2,3,3,5207,Travel_Rarely,1,2,2,12,3,3,15,15,14,5,7,3,No
E1097,40,2,Male,6,Single,1,Human Resources,Manager,4,3,4,16437,Travel_Rarely,0,4,3,21,4,3,21,21,7,7,7,2,No
E1098,24,2,Male,21,Divorced,0,Research & Development,Laboratory Technician,1,2,,2296,Travel_Rarely,3,2,3,14,3,3,2,1,1,0,0,3,No
E1099,40,2,Male,,Divorced,3,Research & Development,Healthcare Representative,2,3,4,4069,Non-Travel,0,3,4,18,3,3,8,2,2,2,2,2,No
E1100,45,4,Male,1,Divorced,1,Research & Development,Healthcare Representative,3,3,2,7441,Travel_Rarely,3,1,1,12,3,3,10,10,8,7,7,4,No
E1101,35,4,Female,28,Married,0,Sales,Sales Representative,1,2,3,2430,Travel_Rarely,2,1,2,23,4,3,6,5,3,4,2,5,No
E1102,32,2,Female,5,Married,3,Research & Development,Research Scientist,2,2,2,5878,Travel_Rarely,1,1,4,12,3,3,12,7,1,2,5,2,No
E1103,36,4,Male,2,Single,3,Sales,Sales Representative,1,3,4,2644,Travel_Rarely,0,4,3,21,4,2,7,3,2,1,2,3,No
E1104,48,4,Female,16,Divorced,8,Sales,Sales Executive,2,3,3,6439,Travel_Rarely,1,3,3,14,3,3,18,8,7,7,7,2,No
E1105,29,3,Male,9,Married,6,Research & Development,Research Scientist,1,4,3,2451,Travel_Rarely,2,1,3,18,3,2,5,1,0,0,0,2,No
E1106,33,4,Male,8,Married,2,Sales,Sales Executive,2,3,1,6392,Travel_Rarely,1,4,1,13,3,1,8,2,2,2,2,6,No
E1107,30,3,Male,1,Married,1,Sales,Sales Executive,2,2,1,9714,Travel_Rarely,1,4,2,11,3,3,10,10,8,6,7,4,Yes
E1108,38,4,Male,10,Married,3,Human Resources,Human Resources,2,3,3,6077,Travel_Frequently,0,3,3,11,3,3,10,6,3,1,2,2,No
E1109,35,3,Male,1,Single,1,Research & Development,Laboratory Technician,1,2,1,2450,Travel_Rarely,0,2,4,19,3,3,3,3,0,1,2,3,No
E1110,30,4,Male,29,Married,3,Sales,Sales Executive,3,3,,9250,Travel_Rarely,1,2,3,12,3,3,9,4,2,1,3,3,No
E1111,35,3,Female,2,Divorced,1,Research & Development,Laboratory Technician,1,3,1,2074,Travel_Rarely,1,4,1,12,3,3,1,1,0,0,0,2,Yes
E1112,53,5,Female,2,Married,0,Research & Development,Manufacturing Director,3,2,4,10169,Travel_Rarely,1,2,3,16,3,3,34,33,7,1,9,4,Yes
E1113,38,3,Male,2,Married,4,Research & Development,Manufacturing Director,2,3,2,4855,Travel_Rarely,2,1,3,11,3,3,7,5,2,1,4,2,Yes
E1114,32,4,Male,1,Married,4,Research & Development,Research Scientist,2,3,1,4087,Non-Travel,1,2,4,14,3,2,9,6,5,1,2,3,No
E1115,48,4,Female,15,Married,8,Research & Development,Research Scientist,1,3,1,2367,Travel_Rarely,1,4,3,12,3,2,10,8,2,7,6,3,No
E1116,34,4,Male,7,Single,1,Research & Development,Research Scientist,1,3,4,2972,Travel_Rarely,0,3,1,13,3,1,1,1,0,0,0,4,No
E1117,55,5,Male,26,Married,1,Sales,Manager,5,2,4,19586,Travel_Rarely,1,3,3,21,4,3,36,36,6,2,13,3,No
E1118,34,4,Male,1,Married,9,Research & Development,Research Scientist,2,3,,5484,Travel_Rarely,1,2,2,17,3,2,9,2,2,2,1,3,No
E1119,26,3,Female,3,Married,1,Research & Development,Research Scientist,1,3,4,2061,Travel_Rarely,0,1,1,21,4,3,1,1,0,0,0,5,No
E1120,38,3,Male,14,Married,0,Sales,Sales Executive,2,3,2,9924,Travel_Rarely,1,4,3,11,3,3,10,9,8,7,7,3,No
E1121,38,3,Female,16,Single,2,Sales,Sales Executive,2,3,2,4198,Travel_Rarely,0,2,2,12,3,4,8,3,2,1,2,5,No
E1122,36,4,Female,1,Single,6,Sales,Sales Executive,2,3,3,6815,Travel_Rarely,0,1,2,13,3,3,15,1,0,0,0,5,No
E1123,29,1,Male,3,Single,1,Research & Development,Laboratory Technician,1,3,1,4723,Travel_Rarely,0,4,2,18,3,,10,10,9,1,5,3,No
E1124,35,4,Female,10,Single,3,Research & Development,Healthcare Representative,2,3,3,6142,Travel_Rarely,0,3,1,16,3,3,10,5,2,0,4,4,No
E1125,39,3,Male,6,Married,2,Sales,Sales Executive,3,4,3,8237,Travel_Rarely,1,1,4,11,3,3,11,7,6,7,6,3,No
E1126,29,1,Male,2,Divorced,1,Research & Development,Healthcare Representative,2,3,4,8853,Travel_Frequently,1,4,1,19,3,4,6,6,4,1,3,0,No
E1127,50,3,Male,9,Married,4,Sales,Manager,5,3,3,19331,Travel_Rarely,1,3,3,16,3,3,27,1,0,0,0,2,No
E1128,23,3,Male,10,Married,2,Research & Development,Research Scientist,1,4,3,2073,Travel_Rarely,1,4,4,16,3,3,4,2,2,2,2,2,No
E1129,36,4,Male,6,Married,3,Research & Development,Laboratory Technician,2,4,1,5562,Travel_Frequently,1,4,1,13,3,3,9,3,2,0,2,3,No
E1130,42,2,Male,9,Single,8,Research & Development,Manager,5,2,4,19613,Travel_Rarely,0,4,4,22,4,3,24,1,0,0,1,2,No
E1131,35,3,Male,28,Married,1,Research & Development,Laboratory Technician,2,4,3,3407,Travel_Rarely,2,4,2,17,3,2,10,10,9,6,8,3,No
E1132,34,4,Male,10,Married,1,Research & Development,Healthcare Representative,2,2,3,5063,Travel_Frequently,1,2,4,14,3,2,8,8,2,7,7,3,No
E1133,40,2,Female,14,Married,1,Sales,Sales Executive,2,3,1,4639,Travel_Rarely,1,3,4,15,3,3,5,5,4,1,2,2,No
E1134,43,3,Male,27,Divorced,5,Research & Development,Laboratory Technician,1,4,2,4876,Travel_Rarely,1,3,4,12,3,3,8,6,4,0,2,0,No
E1135,35,2,Male,7,Married,1,Research & Development,Laboratory Technician,1,2,4,2690,Travel_Rarely,1,4,3,18,3,2,1,1,0,0,1,5,No
E1136,46,4,Male,1,Single,1,Sales,Manager,4,4,1,17567,Travel_Rarely,0,2,4,15,3,1,27,26,0,0,12,5,No
E1137,28,3,Male,24,Married,1,Research & Development,Laboratory Technician,1,3,2,2408,Travel_Rarely,3,3,3,17,3,3,1,1,1,0,0,3,Yes
E1138,22,2,Female,26,Married,1,Research & Development,Research Scientist,1,2,3,2814,Non-Travel,0,2,2,14,3,2,4,4,2,1,3,2,No
E1139,50,5,Male,20,Married,2,Research & Development,Healthcare Representative,4,3,3,11245,Travel_Frequently,1,3,2,15,3,3,32,30,8,12,13,3,No
E1140,32,4,Female,5,Married,3,Research & Development,Research Scientist,1,4,4,3312,Travel_Rarely,2,4,2,17,3,3,6,3,2,0,2,3,No
E1141,44,3,Female,7,Divorced,0,Research & Development,Research Director,5,3,4,19049,Travel_Rarely,1,4,2,14,3,2,23,22,7,1,10,4,No
E1142,30,3,Male,7,Married,1,Research & Development,Research Scientist,1,2,2,2141,Travel_Rarely,1,2,2,12,3,2,6,6,4,1,1,3,No
E1143,45,5,Female,5,Single,1,Research & Development,Laboratory Technician,2,1,,5769,Travel_Rarely,0,1,3,14,3,3,10,10,7,1,4,3,No
E1144,45,3,Male,26,Married,1,Sales,Sales Executive,2,2,1,4385,Non-Travel,1,1,1,15,3,3,10,10,7,4,5,2,No
E1145,31,4,Male,2,Single,7,Sales,Sales Executive,2,3,1,5332,Travel_Frequently,0,4,4,13,3,3,10,5,2,0,3,3,No
E1146,36,4,Female,12,Married,9,Research & Development,Manufacturing Director,2,3,3,4663,Travel_Rarely,2,2,3,12,3,3,7,3,2,1,1,2,No
E1147,34,4,Male,10,Divorced,1,Research & Development,Manufacturing Director,2,4,4,4724,Travel_Frequently,1,1,3,13,3,3,9,9,7,7,2,3,No
E1148,49,4,Female,25,Married,1,Research & Development,Laboratory Technician,1,3,1,3211,Travel_Rarely,1,4,3,14,3,2,10,9,6,1,4,3,No
E1149,39,5,Male,10,Married,2,Research & Development,Manufacturing Director,2,3,1,5377,Travel_Rarely,3,4,2,13,3,3,10,7,7,7,7,3,No
E1150,27,3,Male,19,Divorced,1,Research & Development,Laboratory Technician,1,2,1,4066,Travel_Rarely,2,1,4,11,3,3,7,7,7,0,7,3,No
E1151,35,5,Male,18,Married,1,Research & Development,Research Scientist,2,4,1,5208,Travel_Rarely,0,4,2,11,3,3,16,16,15,1,10,2,No
E1152,28,3,Female,27,Divorced,0,Research & Development,Manufacturing Director,2,1,1,4877,Travel_Rarely,1,2,2,21,4,2,6,5,3,0,0,5,No
E1153,21,1,Male,5,Single,1,Research & Development,Research Scientist,1,3,4,3117,Travel_Rarely,0,3,3,18,3,3,3,2,2,2,2,2,No
E1154,18,2,Female,3,Single,1,Sales,Sales Representative,1,3,4,1569,Travel_Frequently,0,3,2,12,3,4,0,0,0,0,0,2,Yes
E1155,47,4,Female,26,Married,3,Human Resources,Manager,5,3,3,19658,Travel_Rarely,1,3,4,11,3,3,27,5,2,1,0,2,No
E1156,39,2,Male,3,Divorced,0,Research & Development,Laboratory Technician,2,2,3,3069,Travel_Rarely,1,4,3,15,3,3,11,10,8,0,7,3,No
E1157,40,3,Female,15,Married,1,Research & Development,Manufacturing Director,3,2,3,10435,Travel_Rarely,2,4,1,13,3,3,18,18,15,14,12,2,No
E1158,35,4,Female,8,Married,1,Research & Development,Healthcare Representative,2,3,3,4148,Non-Travel,1,4,3,12,3,3,15,14,11,2,9,5,No
E1159,37,3,Male,,Married,3,Research & Development,Manufacturing Director,2,3,3,5768,Travel_Rarely,3,1,3,17,3,2,9,4,3,0,2,2,No
E1160,39,3,Female,4,Single,0,Research & Development,Manufacturing Director,2,3,3,5042,Travel_Frequently,0,4,1,13,3,1,10,9,2,3,8,2,No
E1161,45,2,Female,2,Divorced,1,Research & Development,Manufacturing Director,2,2,4,5770,Travel_Rarely,2,1,4,19,3,3,10,10,7,3,9,3,No
E1162,38,2,Female,2,Married,3,Research & Development,Manufacturing Director,3,2,3,7756,Travel_Rarely,1,4,4,19,3,4,10,5,4,0,2,6,No
E1163,35,3,Male,10,Married,9,Sales,Sales Executive,3,2,1,10306,Travel_Rarely,0,3,4,17,3,3,15,13,12,6,0,3,Yes
E1164,37,3,Female,10,Married,1,Research & Development,Research Scientist,1,3,2,3936,Travel_Rarely,1,1,2,11,3,1,8,8,4,7,7,2,No
E1165,40,3,Female,16,Single,6,Research & Development,Manufacturing Director,3,3,4,7945,Travel_Rarely,0,4,3,15,3,2,18,4,2,3,3,2,No
E1166,44,5,Male,1,Married,4,Human Resources,Human Resources,2,3,4,5743,Travel_Frequently,0,3,1,11,3,3,14,10,7,0,2,3,No
E1167,48,5,Male,4,Married,2,Research & Development,Manager,4,2,4,15202,Travel_Frequently,1,2,3,25,4,3,23,2,2,2,2,3,No
E1168,35,2,Male,15,Divorced,6,Sales,Sales Executive,2,1,4,5440,Travel_Rarely,2,4,1,14,3,2,7,2,2,2,2,2,Yes
E1169,24,1,Female,2,Single,1,Research & Development,Research Scientist,1,3,4,3760,Travel_Frequently,0,3,1,13,3,3,6,6,3,1,3,2,No
E1170,27,3,Female,8,Married,7,Research & Development,Research Scientist,1,4,3,3517,Travel_Rarely,0,1,2,17,3,3,5,3,2,0,2,0,No
E1171,27,3,Male,2,Single,2,Research & Development,Research Scientist,1,3,4,2580,Travel_Frequently,0,3,4,13,3,2,6,4,2,1,2,0,No
E1172,40,3,Male,7,Single,3,Research & Development,Laboratory Technician,1,3,1,2166,Travel_Rarely,0,2,1,14,3,1,10,4,2,0,3,3,Yes
E1173,29,3,Male,10,Single,9,Sales,Sales Executive,2,2,3,5869,Travel_Rarely,0,3,3,11,3,3,8,5,2,1,4,2,No
E1174,36,4,Female,5,Married,4,Research & Development,Healthcare Representative,3,3,1,8008,Travel_Rarely,2,3,2,12,3,3,9,3,2,0,2,6,No
E1175,25,1,Male,2,Divorced,1,Research & Development,Manufacturing Director,2,4,3,5206,Travel_Frequently,2,3,4,17,3,3,7,7,7,0,7,6,No
E1176,39,3,Male,12,Married,4,Research & Development,Manufacturing Director,2,3,2,5295,Travel_Rarely,0,3,4,21,4,,7,5,4,1,0,3,No
E1177,49,4,Female,22,Married,3,Research & Development,Research Director,4,3,2,16413,Travel_Rarely,2,2,1,16,3,3,27,4,2,1,2,2,No
E1178,50,5,Female,17,Divorced,5,Research & Development,Research Director,3,2,1,13269,Travel_Rarely,3,3,4,15,3,3,19,14,11,1,11,3,No
E1179,20,3,Female,2,Single,1,Sales,Sales Representative,1,3,3,2783,Travel_Rarely,0,1,3,19,3,3,2,2,2,2,2,3,No
E1180,34,3,Female,3,Divorced,1,Research & Development,Research Scientist,2,3,2,5433,Travel_Rarely,1,3,4,12,3,3,11,11,8,7,9,2,No
E1181,36,3,Male,7,Single,2,Research & Development,Laboratory Technician,1,3,2,2013,Travel_Rarely,0,3,1,11,3,3,15,4,3,1,3,4,No
E1182,49,1,Female,6,Married,2,Research & Development,Healthcare Representative,4,2,3,13966,Travel_Rarely,1,2,3,19,3,3,30,15,11,2,12,3,No
E1183,36,4,Female,1,Married,0,Research & Development,Manufacturing Director,2,2,3,4374,Non-Travel,0,3,4,15,3,3,4,3,2,1,2,6,No
E1184,36,2,Male,3,Divorced,6,Research & Development,Healthcare Representative,2,4,1,6842,Travel_Rarely,1,1,4,20,4,3,13,5,4,0,4,3,No
E1185,54,5,Female,22,Married,3,Research & Development,Manager,4,3,3,17426,Travel_Rarely,1,3,2,25,4,3,36,10,8,4,7,6,No
E1186,43,2,Male,15,Married,1,Research & Development,Research Director,4,2,3,17603,Travel_Rarely,1,1,3,24,4,3,14,14,10,6,11,3,No
E1187,35,4,Male,12,Single,3,Sales,Sales Executive,2,3,4,4581,Travel_Frequently,0,1,4,24,4,,13,11,9,6,7,2,Yes
E1188,38,3,Male,1,Married,7,Research & Development,Research Scientist,2,3,4,4735,Travel_Frequently,2,4,4,15,3,4,19,13,11,2,9,4,No
E1189,29,3,Male,5,Divorced,1,Sales,Sales Executive,2,2,2,4187,Travel_Rarely,1,2,1,13,3,2,10,10,0,0,9,3,No
E1190,33,4,Male,2,Divorced,1,Sales,Sales Executive,2,3,4,5505,Travel_Rarely,2,3,4,14,3,3,6,6,2,0,4,5,No
E1191,32,3,Male,2,Divorced,0,Research & Development,Research Scientist,2,3,2,5470,Travel_Rarely,2,3,4,13,3,2,10,9,5,1,6,4,No
E1192,31,4,Female,5,Married,1,Sales,Sales Executive,2,3,4,5476,Travel_Rarely,2,1,1,11,3,3,10,10,0,0,2,2,No
E1193,49,3,Female,16,Divorced,4,Research & Development,Laboratory Technician,1,3,1,2587,Travel_Rarely,1,2,4,16,3,2,17,2,2,2,2,2,No
E1194,38,3,Female,2,Single,1,Research & Development,Laboratory Technician,1,2,2,2440,Travel_Frequently,0,2,4,22,4,3,4,4,3,3,3,3,No
E1195,47,4,Female,2,Divorced,6,Sales,Manager,4,4,2,15972,Travel_Rarely,3,3,2,14,3,3,29,3,2,1,2,2,No
E1196,49,3,Male,1,Single,4,Research & Development,Manager,4,3,,15379,Travel_Rarely,0,1,3,14,3,3,23,8,7,0,0,2,No
E1197,41,2,Male,23,Single,3,Sales,Sales Executive,3,3,3,7082,Travel_Rarely,0,4,4,16,3,3,21,2,0,0,2,2,No
E1198,20,1,Male,9,Single,1,Sales,Sales Representative,1,3,1,2728,Travel_Rarely,0,1,4,11,3,3,2,2,2,0,2,3,No
E1199,33,3,Female,16,Divorced,1,Sales,Sales Executive,2,3,4,5368,Non-Travel,1,3,3,25,4,3,7,6,5,1,2,2,No
E1200,36,4,Male,26,Married,6,Research & Development,Healthcare Representative,2,3,3,5347,Travel_Rarely,2,2,1,14,3,2,10,3,2,0,2,2,No
E1201,44,3,Female,1,Divorced,4,Human Resources,Human Resources,1,3,4,3195,Travel_Rarely,3,1,3,18,3,3,8,2,2,2,2,2,No
E1202,23,1,Male,8,Single,1,Research & Development,Laboratory Technician,1,2,3,3989,Travel_Rarely,0,1,4,11,3,3,5,5,4,1,2,2,Yes
E1203,38,2,Female,4,Married,7,Research & Development,Laboratory Technician,1,3,3,3306,Travel_Rarely,1,4,4,19,3,2,7,0,0,0,0,5,No
E1204,53,4,Male,24,Married,3,Research & Development,Healthcare Representative,3,4,4,7005,Travel_Rarely,0,3,2,15,3,3,11,4,3,1,2,2,No
E1205,48,2,Female,7,Married,2,Sales,Sales Representative,1,3,3,2655,Travel_Frequently,2,3,4,11,3,3,19,9,7,7,7,3,Yes
E1206,32,4,Male,2,Single,1,Research & Development,Laboratory Technician,1,3,2,1393,Travel_Rarely,0,1,4,12,3,3,1,1,0,0,0,2,Yes
E1207,26,3,Male,7,Single,1,Research & Development,Laboratory Technician,1,3,4,2570,Non-Travel,0,3,4,20,4,3,7,7,7,5,7,5,No
E1208,55,3,Male,22,Divorced,5,Research & Development,Research Scientist,1,2,2,3537,Travel_Rarely,1,4,1,12,3,3,8,4,2,1,2,1,No
E1209,34,2,Male,5,Married,1,Research & Development,Laboratory Technician,2,2,4,3986,Travel_Rarely,1,3,2,14,3,4,15,15,10,4,13,3,No
E1210,60,4,Male,1,Divorced,3,Research & Development,Healthcare Representative,3,1,4,10883,Travel_Rarely,1,3,3,20,4,4,19,1,0,0,0,2,No
E1211,33,3,Male,,Married,1,Research & Development,Laboratory Technician,1,4,2,2028,Travel_Rarely,3,4,2,18,3,3,14,14,11,2,13,6,No
E1212,37,4,Male,1,Divorced,1,Sales,Sales Executive,2,1,4,9525,Travel_Frequently,2,3,3,14,3,2,6,6,3,1,3,2,No
E1213,34,3,Female,19,Married,1,Research & Development,Research Scientist,1,2,4,2929,Travel_Rarely,0,2,2,12,3,3,10,10,9,8,7,3,No
E1214,23,3,Male,7,Divorced,1,Sales,Sales Representative,1,3,4,2275,Travel_Rarely,1,2,3,21,4,3,3,3,2,0,2,2,Yes
E1215,44,3,Female,2,Married,1,Research & Development,Healthcare Representative,3,4,4,7879,Travel_Rarely,1,2,3,19,3,3,9,8,7,6,7,2,No
E1216,35,4,Male,2,Single,0,Research & Development,Research Scientist,1,2,4,4930,Travel_Frequently,0,3,1,14,3,4,6,5,4,1,4,2,No
E1217,43,3,Male,2,Married,1,Sales,Sales Executive,2,3,4,7847,Travel_Rarely,1,1,4,17,3,3,10,10,9,8,8,3,No
E1218,24,3,Male,9,Married,1,Research & Development,Research Scientist,1,4,3,4401,Travel_Rarely,1,4,3,16,3,3,5,5,3,0,4,1,No
E1219,41,3,Male,6,Single,1,Sales,Sales Executive,3,3,3,9241,Travel_Rarely,0,2,4,12,3,3,10,10,8,8,7,3,No
E1220,29,4,Female,9,Married,9,Research & Development,Laboratory Technician,1,3,3,2974,Travel_Rarely,1,3,4,17,3,3,9,5,3,1,2,2,No
E1221,36,4,Female,2,Single,3,Sales,Sales Representative,2,3,4,4502,Travel_Rarely,0,3,3,15,3,2,17,13,7,6,7,2,No
E1222,45,1,Male,1,Married,3,Research & Development,Healthcare Representative,3,2,3,10748,Non-Travel,1,4,3,23,4,2,25,23,15,14,4,3,No
E1223,24,1,Male,22,Married,1,Human Resources,Human Resources,1,1,3,1555,Travel_Rarely,1,3,4,11,3,3,1,1,0,0,0,2,Yes
E1224,47,3,Male,9,Married,7,Sales,Sales Executive,4,1,3,12936,Travel_Frequently,0,3,3,11,3,1,25,23,5,14,10,3,Yes
E1225,26,4,Male,17,Married,1,Research & Development,Laboratory Technician,1,1,3,2305,Travel_Rarely,3,3,4,15,3,4,3,3,2,0,2,3,No
E1226,45,2,Female,28,Single,1,Research & Development,Research Director,4,2,2,16704,Travel_Rarely,0,3,4,11,3,3,21,21,6,8,6,2,No
E1227,32,3,Male,10,Married,6,Research & Development,Research Scientist,1,3,3,3433,Travel_Frequently,1,1,1,13,3,2,10,5,2,1,3,3,No
E1228,31,4,Male,2,Married,1,Research & Development,Laboratory Technician,1,3,3,3477,Travel_Rarely,1,4,2,14,3,4,6,5,2,0,3,2,No
E1229,41,3,Male,4,Married,6,Human Resources,Human Resources,2,1,2,6430,Non-Travel,1,2,3,19,3,3,10,3,2,1,2,4,No
E1230,40,2,Female,8,Married,2,Research & Development,Manufacturing Director,2,3,1,6516,Travel_Rarely,1,2,2,16,3,3,18,1,0,0,0,3,No
E1231,24,1,Male,29,Divorced,1,Research & Development,Laboratory Technician,1,3,,3907,Travel_Rarely,3,2,2,13,3,4,6,6,2,1,2,2,No
E1232,46,4,Male,13,Single,6,Research & Development,Healthcare Representative,2,3,2,5562,Travel_Rarely,0,4,3,14,3,3,19,10,7,0,9,3,No
E1233,35,4,Male,27,Married,2,Research & Development,Manufacturing Director,2,3,3,6883,Travel_Rarely,1,2,4,16,3,3,17,7,7,0,7,3,No
E1234,30,1,Male,16,Married,1,Research & Development,Research Scientist,1,3,4,2862,Travel_Rarely,1,2,2,12,3,2,10,10,0,0,8,2,No
E1235,47,4,Male,2,Married,7,Sales,Sales Executive,2,3,2,4978,Non-Travel,1,4,3,11,3,1,4,1,0,0,0,3,No
E1236,46,3,Male,2,Divorced,4,Sales,Sales Executive,3,3,4,10368,Travel_Rarely,1,2,3,12,3,2,13,10,6,0,3,5,No
E1237,36,5,Male,13,Divorced,5,Sales,Sales Executive,2,2,1,6134,Travel_Rarely,3,2,2,13,3,3,16,2,2,2,2,3,Yes
E1238,32,2,Male,1,Single,6,Sales,Sales Executive,2,1,2,6735,Travel_Rarely,0,2,1,15,3,3,10,0,0,0,0,2,Yes
E1239,23,1,Female,4,Single,1,Research & Development,Laboratory Technician,1,3,2,3295,Travel_Rarely,0,3,3,13,3,1,3,3,2,1,2,3,No
E1240,31,1,Female,24,Single,2,Research & Development,Manufacturing Director,2,3,4,5238,Travel_Frequently,0,4,4,20,4,,9,5,4,1,4,3,No
E1241,39,3,Male,1,Married,1,Research & Development,Laboratory Technician,2,3,4,6472,Non-Travel,1,4,4,15,3,3,9,9,8,5,8,2,No
E1242,32,3,Male,19,Married,3,Sales,Sales Executive,3,1,3,9610,Travel_Rarely,1,3,4,13,3,1,10,4,3,0,2,2,No
E1243,40,4,Male,7,Single,1,Sales,Manager,5,3,2,19833,Travel_Rarely,0,2,2,14,3,2,21,21,8,12,8,3,No
E1244,45,3,Female,4,Married,4,Human Resources,Human Resources,3,1,3,9756,Travel_Rarely,2,3,3,21,4,4,9,5,0,0,3,2,No
E1245,30,4,Female,2,Single,0,Research & Development,Research Scientist,1,2,1,4968,Travel_Frequently,0,4,4,16,3,3,10,9,7,0,7,2,No
E1246,24,3,Male,10,Married,0,Human Resources,Human Resources,1,3,4,2145,Travel_Frequently,1,4,1,14,3,3,3,2,2,2,1,2,No
E1247,30,3,Female,8,Divorced,6,Human Resources,Human Resources,1,2,4,2180,Travel_Frequently,1,3,3,11,3,2,6,4,2,1,2,0,Yes
E1248,31,3,Male,5,Married,1,Sales,Sales Executive,2,3,3,8346,Travel_Rarely,1,3,1,19,3,3,6,5,2,0,2,3,No
E1249,27,3,Female,8,Single,1,Research & Development,Research Scientist,1,3,4,3445,Travel_Rarely,0,3,3,11,3,2,6,6,2,1,4,5,No
E1250,29,3,Female,9,Single,1,Sales,Sales Representative,1,1,2,2760,Travel_Rarely,0,3,2,13,3,3,2,2,2,2,2,3,Yes
E1251,29,3,Male,1,Single,8,Research & Development,Healthcare Representative,2,4,3,6294,Travel_Frequently,0,4,4,12,3,4,10,3,2,0,2,5,No
E1252,30,2,Male,15,Divorced,2,Sales,Sales Executive,3,2,1,7140,Travel_Rarely,1,1,3,11,3,3,12,7,7,1,7,2,No
E1253,34,4,Male,2,Married,0,Research & Development,Research Scientist,1,4,4,2932,Travel_Rarely,3,1,4,14,3,3,6,5,0,1,2,3,No
E1254,33,3,Female,2,Single,8,Sales,Sales Executive,2,3,2,5147,Non-Travel,0,4,4,15,3,2,13,11,7,1,7,2,No
E1255,49,4,Female,11,Single,3,Sales,Sales Executive,2,3,4,4507,Travel_Rarely,0,3,4,12,3,4,8,5,1,0,4,1,No
E1256,33,3,Female,16,Single,2,Sales,Sales Executive,3,3,1,8564,Travel_Rarely,0,3,1,20,4,2,11,0,0,0,0,2,Yes
E1257,38,2,Female,2,Married,4,Research & Development,Laboratory Technician,1,2,2,2468,Travel_Frequently,1,2,3,14,3,2,9,6,1,0,5,4,No
E1258,31,4,Male,16,Married,2,Sales,Sales Executive,3,3,3,8161,Travel_Rarely,3,1,1,13,3,3,10,1,0,0,0,2,Yes
E1259,29,3,Female,4,Divorced,1,Research & Development,Research Scientist,1,2,1,2109,Travel_Rarely,1,3,4,13,3,3,1,1,0,0,0,2,No
E1260,30,3,Male,16,Married,3,Research & Development,Healthcare Representative,2,4,3,5294,Travel_Rarely,1,3,3,16,3,3,10,7,0,1,7,3,No
E1261,32,4,Male,5,Single,2,Research & Development,Research Scientist,1,3,2,2718,Non-Travel,0,2,2,14,3,3,12,7,7,0,7,3,No
E1262,38,3,Male,18,Married,3,Research & Development,Healthcare Representative,2,1,4,5811,Travel_Rarely,1,3,2,16,3,3,15,1,0,1,0,2,No
E1263,43,3,Male,17,Married,9,Research & Development,Research Scientist,1,2,3,2437,Travel_Frequently,1,4,3,16,3,3,6,1,0,0,0,4,Yes
E1264,42,3,Male,12,Divorced,8,Research & Development,Laboratory Technician,1,3,2,2766,Travel_Rarely,3,2,2,22,4,2,7,5,3,0,4,6,No
E1265,55,3,Male,2,Married,8,Research & Development,Research Director,5,2,1,19038,Travel_Rarely,3,2,3,12,3,3,34,1,0,0,0,2,No
E1266,33,3,Male,4,Divorced,5,Research & Development,Research Scientist,2,3,2,3055,Non-Travel,2,4,4,15,3,2,11,9,8,1,7,2,No
E1267,41,4,Male,9,Divorced,1,Research & Development,Laboratory Technician,1,3,1,2289,Travel_Rarely,2,2,3,20,4,3,5,5,3,0,4,2,No
E1268,34,3,Male,10,Divorced,1,Sales,Sales Executive,2,3,3,4001,Non-Travel,1,3,4,14,3,3,15,15,14,0,7,3,No
E1269,53,4,Female,,Married,4,Research & Development,Manufacturing Director,4,2,,12965,Non-Travel,3,4,1,20,4,2,27,3,2,0,2,2,No
E1270,43,3,Male,2,Single,0,Human Resources,Human Resources,1,3,4,3539,Travel_Rarely,0,2,2,13,3,,10,9,7,1,8,5,No
E1271,34,2,Female,3,Single,5,Sales,Sales Executive,2,1,4,6029,Travel_Rarely,0,1,4,12,3,3,6,2,2,2,2,3,No
E1272,21,1,Male,7,Single,1,Sales,Sales Representative,1,3,2,2679,Travel_Rarely,0,2,2,13,3,3,1,1,0,1,0,3,Yes
E1273,38,2,Female,6,Married,1,Research & Development,Laboratory Technician,1,2,3,3702,Travel_Rarely,1,2,4,11,3,3,5,5,4,0,4,3,No
E1274,22,1,Female,8,Married,1,Research & Development,Laboratory Technician,1,3,1,2398,Travel_Rarely,0,3,3,17,3,3,1,1,0,0,0,6,Yes
